IATA,LATITUDE,LONGITUDE,TIMEZONE
MMZ,35.93080139160156,64.76090240478516,4.5
MZR,36.70690155029297,67.20970153808594,4.5
.,33.3913002014,62.2610015869,4.5
.,36.75080108642578,65.91320037841797,4.5
UND,36.66510009765625,68.91079711914062,4.5
BAH,26.27079963684082,50.63359832763672,3
.,25.918399810791016,50.590599060058594,3
AHB,18.240400314299997,42.65660095210001,3
HOF,25.28529930114746,49.485198974609375,3
ABT,20.2961006165,41.6343002319,3
BHH,19.984399795532227,42.62089920043945,3
.,25.911300659179688,49.59120178222656,3
DMM,26.471200942993164,49.79790115356445,3
DHA,26.265399932900003,50.152000427199994,3
GIZ,16.901100158691406,42.58580017089844,3
ELQ,26.302799224853516,43.77439880371094,3
URY,31.412413,37.278898,3
HAS,27.437901,41.686298,3
.,27.038999557495117,49.40510177612305,3
.,21.348100662231445,39.17300033569336,3
JED,21.6796,39.156502,3
HBT,27.9009,45.528198,3
MED,24.55340003967285,39.705101013183594,3
EAM,17.611400604248047,44.4192008972168,3
AQI,28.335199,46.125099,3
.,25.17449951171875,47.488399505615234,3
.,24.71030044555664,44.964500427246094,3
.,24.1072998046875,41.0359992980957,3
.,22.702600479125977,39.069801330566406,3
RAH,29.626399993896484,43.4906005859375,3
RUH,24.957599639892578,46.69879913330078,3
.,28.079599380493164,48.611000061035156,3
RAE,30.906600952148438,41.13819885253906,3
.,26.723100662231445,50.030799865722656,3
SHW,17.466899871826172,47.12139892578125,3
SLF,20.46470069885254,45.619598388671875,3
TUU,28.3654,36.6189,3
TIF,21.483001,40.543442,3
.,25.21299934387207,46.64099884033203,3
.,27.867799758911133,48.769100189208984,3
TUI,31.692188,38.731544,3
EJH,26.19860076904297,36.47639846801758,3
YNB,24.144199,38.0634,3
ABD,30.371099472,48.2282981873,3.5
.,32.434399,48.397598,3.5
.,30.7444,49.6772,3.5
.,30.337600708,50.827999115,3.5
QMJ,32.00239944458008,49.27040100097656,3.5
.,30.8351993560791,49.5349006652832,3.5
MRX,30.55620002746582,49.15190124511719,3.5
AWZ,31.337400436399996,48.7620010376,3.5
.,25.875699996948242,55.03300094604492,3.5
BUZ,28.9447994232,50.8345985413,3.5
.,27.21269989013672,54.318599700927734,3.5
.,27.4814,52.615501,3.5
KIH,26.5261993408,53.980201721200004,3.5
BDH,26.531999588,54.824798584,3.5
.,29.260299682617188,50.32389831542969,3.5
.,25.908899307250977,54.539398193359375,3.5
.,26.810300827026367,53.356300354003906,3.5
KSH,34.3459014893,47.1581001282,3.5
SDG,35.24589920043945,47.00920104980469,3.5
.,32.92890167236328,51.561100006103516,3.5
.,32.56700134277344,51.69160079956055,3.5
.,33.895301818847656,51.57699966430664,3.5
IFN,32.75080108642578,51.86130142211914,3.5
.,32.62110137939453,51.696998596191406,3.5
RAS,37.323333,49.617778,3.5
.,34.138099670410156,49.8473014831543,3.5
.,35.95209884643555,50.450801849365234,3.5
.,34.98400115966797,50.80619812011719,3.5
.,35.702999114990234,51.475101470947266,3.5
.,35.644798278808594,51.380699157714844,3.5
THR,35.68920135498047,51.31340026855469,3.5
.,36.240101,50.0471,3.5
.,35.77629852294922,50.88100051879883,3.5
BND,27.218299865722656,56.37779998779297,3.5
.,28.726900100699996,57.67029953,3.5
KER,30.274400711099997,56.9510993958,3.5
.,27.158300399780273,56.17250061035156,3.5
.,26.754600524902344,55.902400970458984,3.5
.,29.550899505615234,55.672698974609375,3.5
XBJ,32.898101806640625,59.2661018371582,3.5
.,36.50120162963867,61.06489944458008,3.5
.,36.4253005981,55.104198455799995,3.5
.,33.6678009033,56.8927001953,3.5
.,37.3833007812,55.4519996643,3.5
RZR,36.9099006652832,50.67959976196289,3.5
.,28.891799926757812,53.72330093383789,3.5
.,28.586700439499996,53.5791015625,3.5
.,27.3726997375,53.18880081179999,3.5
SYZ,29.539199829101562,52.58980178833008,3.5
.,38.4275016784668,44.97359848022461,3.5
TBZ,38.1338996887207,46.23500061035156,3.5
.,36.7737007141,48.3594017029,3.5
AZD,31.9048995972,54.2765007019,3.5
ACZ,31.09830093383789,61.54389953613281,3.5
ZBR,25.443300247199996,60.3820991516,3.5
ZAH,29.47570037841797,60.90620040893555,3.5
.,27.2360992432,60.7200012207,3.5
.,27.419300079345703,62.315799713134766,3.5
AMM,31.7226009369,35.9931983948,2
ADJ,31.972700119018555,35.991600036621094,2
AQJ,29.611600875854492,35.01810073852539,2
.,32.160702,37.149399,2
.,31.864700317383,35.219200134277,2
OMF,32.3564,36.259201,2
KWI,29.226600646972656,47.96889877319336,3
BEY,33.820899963378906,35.488399505615234,2
.,34.589298248291016,36.01129913330078,2
AUH,24.433000564575195,54.651100158691406,4
AZI,24.428300857543945,54.458099365234375,4
.,24.073999404907227,52.463600158691406,4
.,24.187400817871094,52.61399841308594,4
.,24.248199462900004,54.547698974599996,4
.,24.780500411987305,52.559898376464844,4
.,25.14620018005371,52.87369918823242,4
.,24.862491607666016,53.07714080810547,4
DXB,25.2527999878,55.3643989563,4
FJR,25.112199783325195,56.32400131225586,4
RKT,25.613500595092773,55.93880081176758,4
SHJ,25.32859992980957,55.5172004699707,4
KHS,26.17099952697754,56.2406005859375,4
MSH,20.675399780273438,58.890499114990234,4
MCT,23.593299865722656,58.284400939941406,4
SLL,17.038700103759766,54.09130096435547,4
TTH,17.666000366210938,54.024600982666016,4
.,32.056098938,72.94840240479999,5
LYP,31.364999771118164,72.99479675292969,5
GWD,25.233299255371094,62.329498291015625,5
GIL,35.918800354003906,74.33360290527344,5
.,28.28420066833496,68.44969940185547,5
KHI,24.9065,67.160797,5
LHE,31.5216007232666,74.40360260009766,5
.,31.494800567626953,74.34619903564453,5
.,33.05009841918945,73.63839721679688,5
MFG,34.3390007019043,73.50859832763672,5
.,32.5630989074707,71.5707015991211,5
MJD,27.3351993560791,68.14309692382812,5
.,24.893600463867188,66.93879699707031,5
MUX,30.20319938659668,71.41909790039062,5
WNS,26.2194,68.390099,5
.,30.740999221800003,73.3576965332,5
PJG,26.954500198364258,64.13249969482422,5
PSI,25.29050064086914,63.34510040283203,5
PEW,33.993900299072266,71.51460266113281,5
.,33.56019973754883,73.033203125,5
UET,30.251399993896484,66.93779754638672,5
RYK,28.383899688720703,70.27960205078125,5
ISB,33.61669921875,73.09919738769531,5
.,34.08110046386719,71.97260284423828,5
RAZ,33.849700927734375,73.79810333251953,5
SKZ,27.722000122070312,68.79170227050781,5
SDT,34.8135986328125,72.35279846191406,5
SUL,28.645099639892578,69.1769027709961,5
BDN,24.84149932861328,68.8384017944336,5
.,32.3046989440918,69.57039642333984,5
PZH,31.358400344848633,69.4636001586914,5
BSR,30.549100875854492,47.66210174560547,3
ALP,36.18069839477539,37.22439956665039,2
DAM,33.4114990234375,36.51559829711914,2
DEZ,35.285400390625,40.17599868774414,2
LTK,35.401100158691406,35.948699951171875,2
PMS,34.5574,38.316898,2
.,25.261100769,51.5651016235,3
CIS,-2.7681200504300003,-171.710006714,13
ROP,14.174300193786621,145.2429962158203,10
SPN,15.119000434899998,145.729003906,10
UAM,13.584,144.929993,10
GUM,13.4834003448,144.796005249,10
TIQ,14.999199867248535,145.61900329589844,10
MAJ,7.064760208129883,171.27200317382812,12
.,9.396889686580002,167.470993042,12
KWA,8.720120429992676,167.73199462890625,12
CXI,1.9861600399017334,-157.35000610351562,-12
MDY,28.20170021057129,-177.38099670410156,-11
TKK,7.461870193481445,151.84300231933594,10
PNI,6.985099792480469,158.20899963378906,11
ROR,7.367650032043457,134.54400634765625,9
KSA,5.35698,162.957993,11
YAP,9.49891,138.082993,10
KNH,24.427900314331055,118.35900115966797,8
.,22.672399520874023,120.46199798583984,8
.,24.855100631713867,121.23799896240234,8
TTT,22.7549991607666,121.10199737548828,8
GNI,22.673900604248047,121.46600341796875,8
KHH,22.57710075378418,120.3499984741211,8
CYI,23.46179962158203,120.39299774169922,8
KYD,22.027000427246094,121.53500366210938,8
RMQ,24.264699935913086,120.62100219726562,8
TNN,22.95039939880371,120.20600128173828,8
.,24.8180007935,120.939002991,8
MZG,23.568700790405273,119.62799835205078,8
.,22.793100357055664,121.18199920654297,8
PIF,22.700199127197266,120.48200225830078,8
TSA,25.069400787353516,121.552001953125,8
TPE,25.0777,121.233002,8
WOT,23.367372512817383,119.50277709960938,8
HUN,24.023099899291992,121.61799621582031,8
NRT,35.7647018433,140.386001587,9
MMJ,36.16680145263672,137.92300415039062,9
IBR,36.181098938,140.414993286,9
.,24.2896995544,153.979003906,9
IWO,24.784000396728516,141.322998046875,9
SHM,33.6622009277,135.363998413,9
.,34.59080123901367,133.93299865722656,9
OBO,42.7332992554,143.216995239,9
CTS,42.77519989013672,141.69200134277344,9
HKD,41.7700004578,140.822006226,9
SPK,42.79449844359999,141.666000366,9
MMB,43.8805999756,144.164001465,9
SHB,43.5774993896,144.960006714,9
.,42.890499114990234,143.1580047607422,9
WKJ,45.4042015076,141.800994873,9
IKI,33.7490005493,129.785003662,9
UBJ,33.930000305200004,131.279006958,9
TSJ,34.2849006653,129.330993652,9
MBE,44.303901672399995,143.404006958,9
AKJ,43.670799255371094,142.44700622558594,9
OIR,42.0717010498,139.432998657,9
RIS,45.2420005798,141.186004639,9
.,33.88309860229492,130.6529998779297,9
KUM,30.3855991364,130.658996582,9
FUJ,32.66630172729492,128.83299255371094,9
FUK,33.585899353027344,130.4510040283203,9
TNE,30.605100631699997,130.990997314,9
KOJ,31.80340003967285,130.718994140625,9
KMI,31.877199173,131.449005127,9
.,32.08359909057617,131.4510040283203,9
OIT,33.479400634799994,131.736999512,9
KKJ,33.8459014893,131.035003662,9
KMJ,32.83729934692383,130.85499572753906,9
NGS,32.916900634799994,129.914001465,9
.,31.367599487304688,130.84500122070312,9
.,33.6850013733,131.039993286,9
ASJ,28.430599212646484,129.71299743652344,9
.,27.4255008698,128.701004028,9
TKN,27.83639907836914,128.88099670410156,9
.,36.1427993774,136.223999023,9
.,35.394100189208984,136.8699951171875,9
.,34.75019836425781,137.7030029296875,9
KMQ,36.39459991455078,136.40699768066406,9
OKI,36.18109893798828,133.3249969482422,9
TOY,36.64830017089844,137.18800354003906,9
.,34.812801361083984,138.29800415039062,9
HIJ,34.4361000061,132.919006348,9
OKJ,34.7569007874,133.854995728,9
IZO,35.4136009216,132.88999939,9
.,34.034698486328125,131.5489959716797,9
YGJ,35.4921989440918,133.23599243164062,9
KCZ,33.5461006165,133.669006348,9
MYJ,33.82720184326172,132.6999969482422,9
ITM,34.785499572753906,135.43800354003906,9
TTJ,35.5301017761,134.167007446,9
TKS,34.1328010559,134.606994629,9
TAK,34.214199066199996,134.01600647,9
.,34.59629821777344,135.60299682617188,9
.,34.0452995300293,131.052001953125,9
AOJ,40.73469924926758,140.6909942626953,9
GAJ,38.411899566699994,140.371002197,9
SDS,38.0601997375,138.414001465,9
.,40.556400299072266,141.46600341796875,9
HNA,39.4286003112793,141.13499450683594,9
AXT,39.6156005859375,140.218994140625,9
MSJ,40.703201293899994,141.367996216,9
SDJ,38.1397018433,140.917007446,9
.,38.4048995972,141.220001221,9
.,35.4546012878418,139.4499969482422,9
.,34.987099,139.828995,9
HAC,33.1150016785,139.785995483,9
.,35.84189987182617,139.41099548339844,9
.,35.39830017089844,139.91000366210938,9
.,35.79890060424805,140.01100158691406,9
OIM,34.782001495399996,139.36000061,9
.,35.5138015747,139.393997192,9
HND,35.552299,139.779999,9
OKO,35.74850082397461,139.34800720214844,9
KWJ,35.1263999939,126.808998108,9
CHN,35.87839889526367,127.12000274658203,9
RSU,34.84230041503906,127.61699676513672,9
SHO,38.142601013183594,128.5989990234375,9
KAG,37.753601074200006,128.944000244,9
CJU,33.51129913330078,126.49299621582031,9
.,35.14120101928711,128.6959991455078,9
PUS,35.1795005798,128.93800354,9
USN,35.59349823,129.352005005,9
.,36.96220016479492,127.03099822998047,9
SSN,37.44580078125,127.11399841308594,9
OSN,37.090599,127.029999,9
GMP,37.5583000183,126.791000366,9
SWU,37.23939895629883,127.00700378417969,9
KPO,35.9878997803,129.419998169,9
TAE,35.894100189199996,128.658996582,9
YEC,36.631900787354,128.35499572754,9
OKA,26.1958007812,127.646003723,9
.,26.725757598876953,127.76490020751953,9
DNA,26.3556,127.767998,9
ISG,24.344499588,124.18699646,9
UEO,26.363500595092773,126.71399688720703,9
MMD,25.8465003967,131.263000488,9
MMY,24.782800674399997,125.294998169,9
KTD,25.9447002411,131.32699585,9
SHI,24.8267002106,125.144996643,9
.,24.653900146499996,124.675003052,9
RNJ,27.0440006256,128.401992798,9
OGN,24.466899871826172,122.97799682617188,9
MNL,14.5086,121.019997,8
CBO,7.1652398109436035,124.20999908447266,8
CGY,8.41562,124.611,8
PAG,7.83073144787,123.461179733,8
GES,6.05800008774,125.096000671,8
ZAM,6.922420024871826,122.05999755859375,8
BAG,16.375099182128906,120.62000274658203,8
.,14.129199981689453,122.9800033569336,8
.,14.986499786376953,120.49299621582031,8
.,16.034799575805664,120.24099731445312,8
SJI,12.361499786399998,121.04699707,8
.,13.954999923706055,121.125,8
.,13.208100318908691,120.6050033569336,8
.,17.555299758911133,120.35600280761719,8
.,15.7298002243,121.5,8
.,16.619199752807617,121.25199890136719,8
TAC,11.2276000977,125.027999878,8
BCD,10.7764,123.014999,8
DGT,9.3337097168,123.300003052,8
MPH,11.9245,121.954002,8
.,11.0354995728,125.741996765,8
ILO,10.833017,122.493358,8
KLO,11.679400444,122.375999451,8
PPS,9.742119789123535,118.75900268554688,8
.,10.765999794,121.932998657,8
COC,-31.2969,-57.9966,-3
GHU,-33.0103,-58.6131,-3
.,-34.5459,-60.9306,-3
PRA,-31.7948,-60.4804,-3
ROS,-32.9036,-60.785,-3
SFN,-31.7117,-60.8117,-3
AEP,-34.5592,-58.4156,-3
COR,-31.323600769,-64.2080001831,-3
.,-30.34530067,-66.29360198,-3
.,-34.4532,-58.5896,-3
.,-34.5606,-58.7896,-3
LPG,-34.9722,-57.8947,-3
.,-34.6763,-58.6428,-3
.,-34.6099,-58.6126,-3
.,-37.444698333699996,-70.2225036621,-3
.,-39.0007019043,-67.6204986572,-3
MDZ,-32.8316993713,-68.7929000854,-3
LGS,-35.493598938,-69.5743026733,-3
AFA,-34.588299,-68.4039,-3
CTC,-28.5956001282,-65.751701355,-3
SDE,-27.765556335399996,-64.3099975586,-3
.,-28.0377998352,-67.5802993774,-3
IRJ,-29.3815994263,-66.7957992554,-3
.,-29.2238998413,-67.4389038086,-3
TUC,-26.8409,-65.104897,-3
UAQ,-31.571501,-68.418198,-3
RCU,-33.0850982666,-64.2612991333,-3
VDR,-31.9451999664,-65.1463012695,-3
.,-22.1506004333,-65.57749938959999,-3
.,-32.6836,-62.1578,-3
.,-33.7299003601,-65.3873977661,-3
LUQ,-33.2732009888,-66.3563995361,-3
CNQ,-27.4455,-58.7619,-3
RES,-27.45,-59.0561,-3
FMA,-26.2127,-58.2281,-3
IGR,-25.737300872800002,-54.473400116,-3
AOL,-29.6894,-57.1521,-3
.,-30.2719,-57.6402,-3
PSS,-27.3858,-55.9707,-3
SLA,-24.856000900299996,-65.4861984253,-3
JUJ,-24.3927993774,-65.0978012085,-3
ORA,-23.1527996063,-64.3292007446,-3
.,-34.1353988647,-63.36230087279999,-3
.,-26.3974990845,-54.5746994019,-3
.,-29.1058,-59.2189,-3
.,-27.5181999207,-55.1241989136,-3
.,-29.2103,-59.68,-3
.,-29.7706,-57.9789,-3
EHL,-41.9431991577,-71.5323028564,-3
CRD,-45.7853,-67.4655,-3
EQS,-42.908000946,-71.139503479,-3
REL,-43.2105,-65.2703,-3
VDM,-40.8692,-63.0004,-3
PMY,-42.7592,-65.1027,-3
.,-64.2382965088,-56.6307983398,12
PUD,-47.7353,-65.9041,-3
RGA,-53.7777,-67.7494,-3
RGL,-51.6089,-69.3126,-3
USH,-54.8433,-68.2958,-3
ULA,-49.3068,-67.8026,-3
PMQ,-46.5378990173,-70.9786987305,-3
RZA,-50.0165,-68.5792,-3
BHI,-38.725,-62.1693,-3
.,-37.446098,-61.889301,-3
.,-36.8899993896,-60.216598510699995,-3
.,-35.6962013245,-63.7583007812,-3
.,-38.3869,-60.3297,-3
.,-36.1866,-61.0764,-3
MDQ,-37.9342,-57.5733,-3
NQN,-38.9490013123,-68.15570068359999,-3
.,-35.8446,-61.8576,-3
RSA,-36.588299,-64.275703,-3
BRC,-41.1511993408,-71.1575012207,-3
TDL,-37.2374000549,-59.2279014587,-3
VLG,-37.2354,-57.0292,-3
.,-38.939701080300004,-69.2646026611,-3
CPC,-40.0754013062,-71.137298584,-3
CDJ,-8.348349571228027,-49.30149841308594,-3
.,-22.875099,-43.384701,-3
.,2.07751,-50.8582,-3
AQA,-21.812000274699997,-48.1329994202,-3
AJU,-10.984000206,-37.0703010559,-3
AFL,-9.8663892746,-56.1049995422,-4
ARU,-21.1413002014,-50.4247016907,-3
BEL,-1.3792500495900002,-48.4762992859,-3
BGX,-31.39049911499,-54.112201690674,-3
PLU,-19.851200103759766,-43.950599670410156,-3
BFH,-25.4050998688,-49.23199844359999,-3
.,-21.267200469970703,-43.76110076904297,-3
BSB,-15.86916732788086,-47.920833587646484,-3
BAU,-22.3449993134,-49.0537986755,-3
BVB,2.84138894081,-60.6922225952,-4
.,-15.861300468400001,-52.3889007568,-4
CAC,-25.0002994537,-53.500801086399996,-3
.,-9.33393955231,-54.9654006958,-3
CNF,-19.62444305419922,-43.97194290161133,-3
CGR,-20.468700408900002,-54.6725006104,-4
XAP,-27.134199142456,-52.656600952148,-3
CLN,-7.32043981552124,-47.45869827270508,-3
CCM,-28.7244434357,-49.4213905334,-3
.,-29.945928,-51.144413,-3
CAW,-21.698299408,-41.301700592,-3
CMG,-19.0119438171,-57.6713905334,-4
CWB,-25.5284996033,-49.1758003235,-3
CRQ,-17.652299880981,-39.253101348877,-3
CXJ,-29.197099685699996,-51.1875,-3
CGB,-15.6528997421,-56.1166992188,-4
CZS,-7.59990978241,-72.7695007324,-5
PPB,-22.1751003265,-51.4245986938,-3
MAO,-3.0386099815368652,-60.04970169067383,-4
.,-6.233160018920898,-57.77690124511719,-3
.,-22.81290054321289,-42.09260177612305,-3
IGU,-25.600278854370117,-54.48500061035156,-3
FLN,-27.670278549194336,-48.5525016784668,-3
FEN,-3.8549299240112305,-32.423301696777344,-3
.,-20.702800750732422,-46.33530044555664,-3
FOR,-3.776279926300049,-38.53260040283203,-3
GIG,-22.8099994659,-43.2505569458,-3
.,-10.786399841308594,-65.28479766845703,-4
GYN,-16.631999969482422,-49.220699310302734,-3
.,-21.773700714111328,-48.40510177612305,-3
GRU,-23.435556411743164,-46.47305679321289,-3
.,-22.79159927368164,-45.20479965209961,-3
ATM,-3.2539100646973,-52.254001617432,-3
.,-3.1272599697113037,-58.481201171875,-4
ITB,-4.2423400878906,-56.000701904297,-3
IOS,-14.815999984741,-39.033199310303,-3
IPN,-19.470699310303,-42.487598419189,-3
.,-18.4447002411,-49.2134017944,-3
IMP,-5.531290054321289,-47.459999084472656,-3
.,-1.4141600132,-48.4607009888,-3
JDF,-21.791500091552734,-43.38679885864258,-3
JPA,-7.145833015440001,-34.9486122131,-3
JOI,-26.22450065612793,-48.797401428222656,-3
CPV,-7.2699198722839355,-35.896400451660156,-3
VCP,-23.0074005127,-47.1344985962,-3
.,-27.782100677499997,-50.28150177,-3
LIP,-21.663999557495,-49.730499267578,-3
LDB,-23.333599090599996,-51.1301002502,-3
LAZ,-13.2621002197,-43.4081001282,-3
.,-19.66160011291504,-43.896400451660156,-3
MAB,-5.36858987808,-49.138000488299994,-3
.,-0.889838993549,-52.6021995544,-3
MGF,-23.479444503799996,-52.01222229,-3
MOC,-16.706899642899998,-43.818901062,-3
PLL,-3.1460399627685547,-59.98630142211914,-4
MCZ,-9.510809898376465,-35.79169845581055,-3
MCP,0.0506640002131,-51.0722007751,-3
MVF,-5.2019200324999995,-37.3642997742,-3
.,-23.5090999603,-46.6377983093,-3
MNX,-5.8113799095154,-61.278301239014,-4
NVT,-26.8799991607666,-48.65140151977539,-3
GEL,-28.281700134277344,-54.16910171508789,-3
NAT,-5.768056,-35.376111,-3
.,3.85548996925354,-51.79690170288086,-3
POA,-29.994400024414062,-51.1713981628418,-3
.,-2.89374995232,-41.73199844359999,-3
POO,-21.843000411987,-46.567901611328,-3
PFB,-28.243999481201172,-52.32659912109375,-3
PET,-31.718399047852,-52.327701568604,-3
PNZ,-9.362409591674805,-40.56909942626953,-3
PNB,-10.719400405883789,-48.39970016479492,-3
PMG,-22.54960060119629,-55.702598571777344,-4
PVH,-8.70928955078125,-63.90230178833008,-4
RBR,-9.868888854980469,-67.89805603027344,-5
REC,-8.126489639282227,-34.92359924316406,-3
SDU,-22.910499572799996,-43.1631011963,-3
RAO,-21.136388778686523,-47.776668548583984,-3
STU,-22.93239974975586,-43.71910095214844,-3
SJK,-23.22920036315918,-45.86149978637695,-3
SLZ,-2.585360050201416,-44.234100341796875,-3
CGH,-23.626110076904297,-46.65638732910156,-3
SJP,-20.816600799599996,-49.40650177,-3
SSZ,-23.928056716918945,-46.299720764160156,-3
SSA,-12.9086112976,-38.3224983215,-3
TMT,-1.489599943161,-56.396800994873,-3
THE,-5.0599398613,-42.8235015869,-3
TFF,-3.38294005394,-64.7240982056,-4
.,-8.1552600860596,-70.783302307129,-5
.,-24.317800521850586,-50.6515998840332,-3
.,2.2234699726104736,-55.94609832763672,-3
TBT,-4.2556700706482,-69.93579864502,-4
TUR,-3.7860100269318,-49.72029876709,-3
SJL,-0.14835,-66.9855,-4
PAV,-9.4008798599243,-38.250598907471,-3
URG,-29.7821998596,-57.0382003784,-3
UDI,-18.88361167907715,-48.225276947021484,-3
